"","tag_id","date","stage","origin","fork_length_mm","action","species"
"55","989.001039732982",2022-05-04,"facility","hatch",22.9,"tag","co"
"56","989.001039732983",2022-05-04,"facility","hatch",22.9,"tag","co"
"57","989.001039732984",2022-05-04,"facility","hatch",22.9,"tag","co"
"58","989.001039732985",2022-05-04,"facility","hatch",22.9,"tag","co"
"59","989.001039732986",2022-05-04,"facility","hatch",22.9,"tag","co"
"60","989.001039732987",2022-05-04,"facility","hatch",22.9,"tag","co"
"61","989.001039732988",2022-05-04,"facility","hatch",22.9,"tag","co"
"62","989.001039732989",2022-05-04,"facility","hatch",22.9,"tag","co"
"63","989.00103973299",2022-05-04,"facility","hatch",22.9,"tag","co"
"64","989.001039732991",2022-05-04,"facility","hatch",22.9,"tag","co"
"65","989.001039732992",2022-05-04,"facility","hatch",22.9,"tag","co"
"66","989.001039732993",2022-05-04,"facility","hatch",22.9,"tag","co"
"67","989.001039732994",2022-05-04,"facility","hatch",22.9,"tag","co"
"68","989.001039732995",2022-05-04,"facility","hatch",22.9,"tag","co"
"69","989.001039732996",2022-05-04,"facility","hatch",22.9,"tag","co"
"70","989.001039732997",2022-05-04,"facility","hatch",22.9,"tag","co"
"71","989.001039732998",2022-05-04,"facility","hatch",22.9,"tag","co"
"72","989.001039732999",2022-05-04,"facility","hatch",22.9,"tag","co"
"73","989.001039733",2022-05-04,"facility","hatch",22.9,"tag","co"
"74","989.001039733001",2022-05-04,"facility","hatch",22.9,"tag","co"
"75","989.001039733002",2022-05-04,"facility","hatch",22.9,"tag","co"
"76","989.001039733003",2022-05-04,"facility","hatch",22.9,"tag","co"
"77","989.001039733004",2022-05-04,"facility","hatch",22.9,"tag","co"
"78","989.001039733005",2022-05-04,"facility","hatch",22.9,"tag","co"
"79","989.001039733006",2022-05-04,"facility","hatch",22.9,"tag","co"
"80","989.001039733007",2022-05-04,"facility","hatch",22.9,"tag","co"
"81","989.001039733009",2022-05-04,"facility","hatch",22.9,"tag","co"
"82","989.00103973301",2022-05-04,"facility","hatch",22.9,"tag","co"
"83","989.001039733011",2022-05-04,"facility","hatch",22.9,"tag","co"
"84","989.001039733012",2022-05-04,"facility","hatch",22.9,"tag","co"
"85","989.001039733013",2022-05-04,"facility","hatch",22.9,"tag","co"
"86","989.001039733014",2022-05-04,"facility","hatch",22.9,"tag","co"
"87","989.001039733015",2022-05-04,"facility","hatch",22.9,"tag","co"
"88","989.001039733016",2022-05-04,"facility","hatch",22.9,"tag","co"
"89","989.001039733017",2022-05-04,"facility","hatch",22.9,"tag","co"
"90","989.001039733018",2022-05-04,"facility","hatch",22.9,"tag","co"
"91","989.001039733019",2022-05-04,"facility","hatch",22.9,"tag","co"
"92","989.00103973302",2022-05-04,"facility","hatch",22.9,"tag","co"
"93","989.001039733021",2022-05-04,"facility","hatch",22.9,"tag","co"
"94","989.001039733022",2022-05-04,"facility","hatch",22.9,"tag","co"
"95","989.001039733023",2022-05-04,"facility","hatch",22.9,"tag","co"
"96","989.001039733024",2022-05-04,"facility","hatch",22.9,"tag","co"
"97","989.001039733025",2022-05-04,"facility","hatch",22.9,"tag","co"
"98","989.001039733026",2022-05-04,"facility","hatch",22.9,"tag","co"
"99","989.001039733027",2022-05-04,"facility","hatch",22.9,"tag","co"
"100","989.001039733028",2022-05-04,"facility","hatch",22.9,"tag","co"
"101","989.001041737092",2023-05-16,"downstream","hatch",17.63,"detect","co"
"102","989.001041757857",2023-05-16,"downstream","hatch",17.63,"detect","co"
"103","989.001041738715",2023-05-16,"downstream","hatch",17.63,"detect","co"
"104","989.001040918226",2023-05-16,"downstream","hatch",17.63,"detect","co"
"105","989.001041736509",2023-05-16,"downstream","hatch",17.63,"detect","co"
"106","989.001041757701",2023-05-16,"downstream","hatch",17.63,"detect","co"
"107","989.001041759022",2023-05-16,"downstream","hatch",17.63,"detect","co"
"108","989.001041756537",2023-05-16,"downstream","hatch",17.63,"detect","co"
"109","989.001041757701",2023-05-16,"downstream","hatch",17.63,"detect","co"
"110","989.001041759022",2023-05-16,"downstream","hatch",17.63,"detect","co"
"111","989.001041759022",2023-05-16,"downstream","hatch",17.63,"detect","co"
"112","989.001041759022",2023-05-16,"downstream","hatch",17.63,"detect","co"
"113","989.00104175911",2023-05-16,"downstream","hatch",17.63,"detect","co"
"114","989.001041758211",2023-05-16,"downstream","hatch",17.63,"detect","co"
"115","989.0010417581",2023-05-16,"downstream","hatch",17.63,"detect","co"
"116","989.001041756856",2023-05-16,"downstream","hatch",17.63,"detect","co"
"117","989.00104175911",2023-05-16,"downstream","hatch",17.63,"detect","co"
"118","989.001041756856",2023-05-16,"downstream","hatch",17.63,"detect","co"
"119","989.001041758211",2023-05-16,"downstream","hatch",17.63,"detect","co"
"120","989.001041759022",2023-05-16,"downstream","hatch",17.63,"detect","co"
"121","989.0010417581",2023-05-16,"downstream","hatch",17.63,"detect","co"
"122","989.00104175718",2023-05-16,"downstream","hatch",17.63,"detect","co"
"123","989.001041738194",2023-05-16,"downstream","hatch",17.63,"detect","co"
"124","989.001041739939",2023-05-16,"downstream","hatch",17.63,"detect","co"
"125","989.001041757472",2023-05-16,"downstream","hatch",17.63,"detect","co"
"126","989.001041758652",2023-05-16,"downstream","hatch",17.63,"detect","co"
"127","989.0010409193",2023-05-16,"downstream","hatch",17.63,"detect","co"
"128","989.001041740858",2023-05-16,"downstream","hatch",17.63,"detect","co"
"129","989.0010409193",2023-05-16,"downstream","hatch",17.63,"detect","co"
"130","989.001041758652",2023-05-16,"downstream","hatch",17.63,"detect","co"
"131","989.001041736877",2023-05-16,"downstream","hatch",17.63,"detect","co"
"132","989.001041758138",2023-05-16,"downstream","hatch",17.63,"detect","co"
"133","989.001041739939",2023-05-16,"downstream","hatch",17.63,"detect","co"
"134","989.001041740858",2023-05-16,"downstream","hatch",17.63,"detect","co"
"135","989.001041739939",2023-05-16,"downstream","hatch",17.63,"detect","co"
"136","989.001041740858",2023-05-16,"downstream","hatch",17.63,"detect","co"
"137","989.001040919132",2023-05-16,"downstream","hatch",17.63,"detect","co"
"138","989.001041758986",2023-05-16,"downstream","hatch",17.63,"detect","co"
"139","989.001041756623",2023-05-16,"downstream","hatch",17.63,"detect","co"
"140","989.001040919017",2023-05-16,"downstream","hatch",17.63,"detect","co"
"141","989.001041756577",2023-05-16,"downstream","hatch",17.63,"detect","co"
"142","989.00104175847",2023-05-16,"downstream","hatch",17.63,"detect","co"
"143","989.00104174032",2023-05-16,"downstream","hatch",17.63,"detect","co"
"144","989.001041741237",2023-05-16,"downstream","hatch",17.63,"detect","co"
"145","989.001041757639",2023-05-16,"downstream","hatch",17.63,"detect","co"
"146","989.001041759011",2023-05-16,"downstream","hatch",17.63,"detect","co"
"147","989.001040934408",2023-05-16,"downstream","hatch",17.63,"detect","co"
"148","989.001041737012",2023-05-16,"downstream","hatch",17.63,"detect","co"
"149","989.001041756749",2023-05-16,"downstream","hatch",17.63,"detect","co"
"150","989.00104091823",2023-05-16,"downstream","hatch",17.63,"detect","co"
"151","989.001041757285",2023-05-16,"downstream","hatch",17.63,"detect","co"
"152","989.001040933947",2023-05-16,"downstream","hatch",17.63,"detect","co"
"153","989.001041740736",2023-05-16,"downstream","hatch",17.63,"detect","co"
"154","989.001040934545",2023-05-16,"downstream","hatch",17.63,"detect","co"
"155","989.001040919423",2023-05-16,"downstream","hatch",17.63,"detect","co"
"156","989.001041759271",2023-05-16,"downstream","hatch",17.63,"detect","co"
"157","989.001041738405",2023-05-16,"downstream","hatch",17.63,"detect","co"
"158","989.001041757734",2023-05-16,"downstream","hatch",17.63,"detect","co"
"159","989.001041759126",2023-05-16,"downstream","hatch",17.63,"detect","co"
"160","989.001040919331",2023-05-16,"downstream","hatch",17.63,"detect","co"
"161","989.001040918364",2023-05-16,"downstream","hatch",17.63,"detect","co"
"162","989.001040919229",2023-05-16,"downstream","hatch",17.63,"detect","co"
"163","989.001040918342",2023-05-16,"downstream","hatch",17.63,"detect","co"
"164","989.00104091883",2023-05-16,"downstream","hatch",17.63,"detect","co"
"165","989.001041756739",2023-05-16,"downstream","hatch",17.63,"detect","co"
"166","989.001041757381",2023-05-16,"downstream","hatch",17.63,"detect","co"
"167","989.001041732094",2023-05-16,"downstream","hatch",17.63,"detect","co"
"168","989.001041757381",2023-05-16,"downstream","hatch",17.63,"detect","co"
"169","989.001040918996",2023-05-16,"downstream","hatch",17.63,"detect","co"
"170","989.001040918565",2023-05-16,"downstream","hatch",17.63,"detect","co"
"171","989.001041736519",2023-05-16,"downstream","hatch",17.63,"detect","co"
"172","989.001041757886",2023-05-16,"downstream","hatch",17.63,"detect","co"
"173","989.001041757121",2023-05-16,"downstream","hatch",17.63,"detect","co"
"174","989.001041757791",2023-05-16,"downstream","hatch",17.63,"detect","co"
"175","989.001041739876",2023-05-16,"downstream","hatch",17.63,"detect","co"
"176","989.00104173721",2023-05-16,"downstream","hatch",17.63,"detect","co"
"177","989.001041732161",2023-05-16,"downstream","hatch",17.63,"detect","co"
"178","989.00104175941",2023-05-16,"downstream","hatch",17.63,"detect","co"
"179","989.001041757791",2023-05-16,"downstream","hatch",17.63,"detect","co"
"180","989.001041739876",2023-05-16,"downstream","hatch",17.63,"detect","co"
"181","989.001041739241",2023-05-16,"downstream","hatch",17.63,"detect","co"
"182","989.00104173773",2023-05-16,"downstream","hatch",17.63,"detect","co"
"183","989.001041757791",2023-05-16,"downstream","hatch",17.63,"detect","co"
"184","989.00104173824",2023-05-16,"downstream","hatch",17.63,"detect","co"
"185","989.001040919343",2023-05-16,"downstream","hatch",17.63,"detect","co"
"186","989.00104173824",2023-05-16,"downstream","hatch",17.63,"detect","co"
"187","989.001041757791",2023-05-16,"downstream","hatch",17.63,"detect","co"
"188","989.00104173824",2023-05-16,"downstream","hatch",17.63,"detect","co"
"189","989.001041757907",2023-05-16,"downstream","hatch",17.63,"detect","co"
"190","989.001041741135",2023-05-16,"downstream","hatch",17.63,"detect","co"
"191","989.001040919343",2023-05-16,"downstream","hatch",17.63,"detect","co"
"192","989.001040932216",2023-05-16,"downstream","hatch",17.63,"detect","co"
"193","989.001041757907",2023-05-16,"downstream","hatch",17.63,"detect","co"
"194","989.00104173824",2023-05-16,"downstream","hatch",17.63,"detect","co"
"195","989.001041757791",2023-05-16,"downstream","hatch",17.63,"detect","co"
"196","989.001041759",2023-05-16,"downstream","hatch",17.63,"detect","co"
"197","989.00104175941",2023-05-16,"downstream","hatch",17.63,"detect","co"
"198","989.001041758786",2023-05-16,"downstream","hatch",17.63,"detect","co"
"199","989.001041740707",2023-05-16,"downstream","hatch",17.63,"detect","co"
"200","989.00104173773",2023-05-16,"downstream","hatch",17.63,"detect","co"
"201","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"202","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"203","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"204","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"205","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"206","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"207","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"208","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"209","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"210","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"211","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"212","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"213","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"214","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"215","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"216","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"217","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"218","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"219","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"220","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"221","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"222","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"223","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"224","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"225","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"226","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"227","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"228","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"229","989.001039720548",2021-09-16,"downstream","wild",142,"tag","rbt"
"230","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"231","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"232","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"233","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"234","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"235","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"236","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"237","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"238","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"239","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"240","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"241","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"242","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"243","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"244","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"245","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"246","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"247","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"248","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"249","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"250","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"251","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"252","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"253","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"254","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"255","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"256","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"257","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"258","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"259","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"260","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"261","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"262","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"263","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"264","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"265","989.001039720548",2021-09-17,"downstream","wild",142,"tag","rbt"
"266","989.001039720548",2021-09-18,"downstream","wild",142,"tag","rbt"
"267","989.001039720548",2021-09-18,"downstream","wild",142,"tag","rbt"
"268","989.001039720548",2021-09-19,"downstream","wild",142,"tag","rbt"
"269","989.001039720548",2021-09-19,"downstream","wild",142,"tag","rbt"
"270","989.001044926173",2023-06-06,"downstream","wild",76,"tag","ck"
"271","989.001044926798",2023-05-31,"downstream","wild",76,"tag","ck"
"272","989.001042041728",2022-06-22,"downstream","wild",70,"tag","ck"
"273","989.001042041728",2022-06-22,"downstream","wild",70,"tag","ck"
"274","989.001044930794",2023-06-02,"downstream","wild",65,"tag","ck"
"275","989.001038736387",2022-10-16,"downstream","wild",75,"tag","ck"
"276","989.001044923738",2023-05-30,"downstream","wild",150,"tag","stl"
"277","989.001044923738",2023-05-30,"downstream","wild",150,"tag","stl"
"278","989.001044923738",2023-10-08,"downstream","wild",150,"tag","stl"
"279","989.001044923738",2023-10-08,"downstream","wild",150,"tag","stl"
"280","989.001044923738",2023-10-08,"downstream","wild",150,"tag","stl"
"281","989.001044923738",2023-10-13,"downstream","wild",150,"tag","stl"
"282","989.001044923738",2023-10-13,"downstream","wild",150,"tag","stl"
"283","989.001044923738",2023-11-06,"downstream","wild",150,"tag","stl"
"284","989.001042812367",2023-05-17,"downstream","wild",91,"tag","co"
"285","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"286","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"287","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"288","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"289","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"290","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"291","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"292","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"293","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"294","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"295","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"296","989.00103873593",2022-10-01,"downstream","wild",76,"tag","ck"
"297","989.00103873593",2022-10-02,"downstream","wild",76,"tag","ck"
"298","989.00103873593",2022-10-02,"downstream","wild",76,"tag","ck"
"299","989.00103873593",2022-10-02,"downstream","wild",76,"tag","ck"
"300","989.00103873593",2022-10-02,"downstream","wild",76,"tag","ck"
"301","989.001038886264",2022-06-15,"estuary","hatchery",88,"tag","ck"
"302","989.001038886248",2022-06-15,"estuary","hatchery",88,"tag","ck"
"303","989.001038886332",2022-06-15,"estuary","hatchery",89,"tag","ck"
"304","989.001038886302",2022-06-15,"estuary","hatchery",89,"tag","ck"
"305","989.001038886252",2022-06-15,"estuary","hatchery",89,"tag","ck"
"306","989.001038886257",2022-06-15,"estuary","hatchery",89,"tag","ck"
"307","989.00103888627",2022-06-15,"estuary","hatchery",89,"tag","ck"
"308","989.001038886294",2022-06-15,"estuary","hatchery",90,"tag","ck"
"309","989.001038886261",2022-06-15,"estuary","hatchery",91,"tag","ck"
"310","989.001038886337",2022-06-15,"estuary","hatchery",91,"tag","ck"
"311","989.001038886263",2022-06-15,"estuary","hatchery",93,"tag","ck"
"312","989.001038887303",2022-06-15,"estuary","wild",83,"tag","ck"
"313","989.001038887263",2022-06-15,"estuary","wild",83,"tag","ck"
"314","989.001038887265",2022-06-15,"estuary","wild",84,"tag","ck"
"315","989.001038887308",2022-06-15,"estuary","wild",84,"tag","ck"
"316","989.001038887292",2022-06-15,"estuary","wild",84,"tag","ck"
"317","989.001038887309",2022-06-15,"estuary","wild",84,"tag","ck"
"318","989.001038887254",2022-06-15,"estuary","wild",84,"tag","ck"
"319","989.001038887284",2022-06-15,"estuary","wild",85,"tag","ck"
"320","989.001038887332",2022-06-15,"estuary","wild",86,"tag","ck"
"321","989.001038887319",2022-06-15,"estuary","wild",86,"tag","ck"
"322","989.001038886324",2022-06-15,"estuary","hatchery",93,"tag","ck"
"323","989.001038886281",2022-06-15,"estuary","hatchery",93,"tag","ck"
"324","989.00103888633",2022-06-15,"estuary","hatchery",93,"tag","ck"
"325","989.001038886338",2022-06-15,"estuary","hatchery",94,"tag","ck"
"326","989.001038886342",2022-06-15,"estuary","hatchery",94,"tag","ck"
"327","989.001038887255",2022-06-15,"estuary","wild",71,"tag","ck"
"328","989.001038887273",2022-06-15,"estuary","hatchery",73,"tag","ck"
"329","989.001038887315",2022-06-15,"estuary","hatchery",75,"tag","ck"
"330","989.001038887342",2022-06-15,"estuary","hatchery",76,"tag","ck"
"331","989.001038887333",2022-06-15,"estuary","hatchery",76,"tag","ck"
"332","989.001038887324",2022-06-15,"estuary","wild",77,"tag","ck"
"333","989.00103888733",2022-06-15,"estuary","hatchery",78,"tag","ck"
"334","989.001038887278",2022-06-15,"estuary","hatchery",79,"tag","ck"
"335","989.001038887244",2022-06-15,"estuary","hatchery",81,"tag","ck"
"336","989.001038887307",2022-06-15,"estuary","hatchery",81,"tag","ck"
"337","989.001038887325",2022-06-15,"estuary","hatchery",82,"tag","ck"
"338","989.001038887271",2022-06-15,"estuary","hatchery",82,"tag","ck"
"339","989.001038887295",2022-06-15,"estuary","hatchery",82,"tag","ck"
"340","989.001038887258",2022-06-15,"estuary","hatchery",82,"tag","ck"
"341","989.001038887286",2022-06-15,"estuary","hatchery",83,"tag","ck"
"342","989.001038887279",2022-06-15,"estuary","hatchery",83,"tag","ck"
"343","989.001038887317",2022-06-15,"estuary","hatchery",83,"tag","ck"
"344","989.001038887312",2022-06-15,"estuary","hatchery",83,"tag","ck"
"345","989.001038887296",2022-06-15,"estuary","hatchery",83,"tag","ck"
"346","989.001038887293",2022-06-15,"estuary","wild",87,"tag","ck"
"347","989.001038887311",2022-06-15,"estuary","wild",87,"tag","ck"
"348","989.001038887341",2022-06-15,"estuary","wild",87,"tag","ck"
"349","989.001038887277",2022-06-15,"estuary","hatchery",84,"tag","ck"
"350","989.001038887259",2022-06-15,"estuary","hatchery",84,"tag","ck"
"351","989.001038887305",2022-06-15,"estuary","wild",107,"tag","co"
"352","989.001038887256",2022-06-15,"estuary","wild",116,"tag","co"
"353","989.001038887318",2022-06-15,"estuary","wild",116,"tag","co"
"354","989.001038887264",2022-06-15,"estuary","wild",116,"tag","co"
"355","989.001038886284",2022-06-15,"estuary","wild",117,"tag","co"
"356","989.001039621425",2022-06-15,"estuary","hatchery",80,"detect","ck"
"357","989.001039619894",2022-06-15,"estuary","hatchery",80,"detect","ck"
"358","989.001039618139",2022-06-15,"estuary","hatchery",82,"detect","ck"
"359","989.001039621414",2022-06-15,"estuary","wild",84,"detect","ck"
"360","989.001039619945",2022-06-15,"estuary","hatchery",88,"detect","ck"
"361","989.001038885482",2022-06-15,"estuary","wild",106,"detect","co"
"362","989.001038884774",2022-06-15,"estuary","wild",114,"detect","co"
"363","989.001038884767",2022-06-15,"estuary","wild",122,"detect","co"
"364","989.00103888678",2022-06-15,"estuary","wild",124,"detect","co"
"365","989.001038887588",2022-06-15,"estuary","wild",127,"detect","co"
"366","989.00103888921",2022-06-15,"estuary","wild",131,"detect","co"
"367","989.001038887268",2022-06-15,"estuary","hatchery",84,"tag","ck"
"368","989.001038887276",2022-06-15,"estuary","hatchery",84,"tag","ck"
"369","989.001038887328",2022-06-15,"estuary","hatchery",84,"tag","ck"
"370","989.001038887289",2022-06-15,"estuary","hatchery",86,"tag","ck"
"371","989.001038887287",2022-06-15,"estuary","hatchery",86,"tag","ck"
"372","989.001038887294",2022-06-15,"estuary","hatchery",86,"tag","ck"
"373","989.00103888727",2022-06-15,"estuary","hatchery",86,"tag","ck"
"374","989.001038887281",2022-06-15,"estuary","hatchery",86,"tag","ck"
"375","989.00103888734",2022-06-15,"estuary","hatchery",86,"tag","ck"
"376","989.001038887326",2022-06-15,"estuary","hatchery",86,"tag","ck"
"377","989.001038887272",2022-06-15,"estuary","hatchery",86,"tag","ck"
"378","989.001038887302",2022-06-15,"estuary","hatchery",87,"tag","ck"
"379","989.001038887334",2022-06-15,"estuary","hatchery",87,"tag","ck"
"380","989.001038887285",2022-06-15,"estuary","wild",87,"tag","ck"
"381","989.001038887336",2022-06-15,"estuary","hatchery",87,"tag","ck"
"382","989.001038887335",2022-06-15,"estuary","hatchery",87,"tag","ck"
"383","989.001038887329",2022-06-15,"estuary","hatchery",87,"tag","ck"
"384","989.001038887267",2022-06-15,"estuary","hatchery",87,"tag","ck"
"385","989.001038887288",2022-06-15,"estuary","hatchery",87,"tag","ck"
